phrase	length	count
nihat 	1	30
akif ersoy caddesi 	3	30
söğüt 	1	30
muş 	1	30
akören 	1	30
şırnak 	1	30
apt. 	1	30
yanyol 	1	30
çiğli 	1	30
necip fazıl 	2	30
sami 	1	30
şirin 	1	30
adalet 	1	30
hekimhan yolu 	2	30
bey caddesi 	2	30
manisa-uşak 	1	30
işıklar 	1	30
halk eğitim 	2	30
kemalpaşa 	1	30
alaaddin 	1	30
toki konutları 	2	30
kurtuluş caddesi 	2	30
alanı 	1	30
yozgat-kayseri yolu 	2	30
mehtap 	1	30
selim caddesi 	2	30
manisa-uşak yolu 	2	30
yolu sokak 	2	30
lara 	1	30
yanyolu 	1	30
papatya sokak 	2	30
yeşilköy 	1	30
pehlivan 	1	29
yeşillik 	1	29
mardin-midyat 	1	29
kahramanmaraş-osmaniye 	1	29
yazıcıoğlu 	1	29
necmettin erbakan 	2	29
muğla fethiye yolu 	3	29
karaca 	1	29
toprak yolu 	2	29
orman 	1	29
hizmet 	1	29
dikmen cad. 	2	29
dairesi 	1	29
aziz 	1	29
uşak-denizli 	1	29
sultanbeyli 	1	29
oğuz 	1	29
imamoğlu 	1	29
bitlis 	1	29
malatya-kayseri 	1	29
karakoçan yolu 	2	29
erbakan 	1	29
